leg_id,type,term,district,chamber,state,party,committee_id,committee,subcommittee,start_date,end_date
MTL000041,committee member,2011-2012,,upper,mt,,MTC000006,Local Government,,,
MTL000041,committee member,2011-2012,,upper,mt,,MTC000009,"Business, Labor, and Economic Affairs",,,
MTL000041,committee member,2011-2012,,upper,mt,,MTC000016,Rules,,,
MTL000041,committee member,2011-2012,,upper,mt,,MTC000017,Taxation,,,
MTL000041,member,2015-2016,3,upper,mt,Republican,,,,,
MTL000041,committee member,2015-2016,,upper,mt,,MTC000088,Local Government,,,
MTL000041,committee member,2015-2016,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000041,committee member,2015-2016,,upper,mt,,MTC000015,Legislative Administration,,,
MTL000041,committee member,2015-2016,,upper,mt,,MTC000017,Taxation,,,
MTL000042,member,2013-2014,25,upper,mt,Democratic,,,,,
MTL000042,committee member,2013-2014,,upper,mt,,MTC000009,"Business, Labor, and Economic Affairs",,,
MTL000042,committee member,2013-2014,,upper,mt,,MTC000012,Fish and Game,,,
MTL000042,committee member,2013-2014,,upper,mt,,MTC000008,State Administration,,,
MTL000042,member,2011-2012,25,upper,mt,Democratic,,,,,
MTL000042,committee member,2011-2012,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000042,committee member,2011-2012,,upper,mt,,MTC000007,"Public Health, Welfare, and Safety",,,
MTL000042,committee member,2011-2012,,upper,mt,,MTC000017,Taxation,,,
MTL000045,member,2013-2014,29,upper,mt,Republican,,,,,
MTL000045,committee member,2013-2014,,upper,mt,,MTC000002,Committee on Committees,,,
MTL000045,committee member,2013-2014,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000045,committee member,2013-2014,,upper,mt,,MTC000004,Finance and Claims,,,
MTL000045,committee member,2013-2014,,upper,mt,,MTC000058,Natural Resources,,,
MTL000045,committee member,2013-2014,,joint,mt,,MTC000055,Joint Appropriations/Finance & Claims,"Judicial Branch, Law Enforcement, and Justice",,
MTL000045,member,2011-2012,29,upper,mt,Republican,,,,,
MTL000045,committee member,2011-2012,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000045,committee member,2011-2012,,upper,mt,,MTC000004,Finance and Claims,,,
MTL000045,committee member,2011-2012,,upper,mt,,MTC000014,Natural Resources,,,
MTL000045,committee member,2011-2012,,joint,mt,,MTC000037,Appropriations,"Judicial Branch, Law Enforcement,       and Justice",,
MTL000046,member,2013-2014,49,upper,mt,Democratic,,,,,
MTL000046,committee member,2013-2014,,upper,mt,,MTC000011,Ethics,,,
MTL000046,committee member,2013-2014,,upper,mt,,MTC000004,Finance and Claims,,,
MTL000046,committee member,2013-2014,,upper,mt,,MTC000005,Highways and Transportation,,,
MTL000046,committee member,2013-2014,,upper,mt,,MTC000007,"Public Health, Welfare, and Safety",,,
MTL000046,committee member,2013-2014,,joint,mt,,MTC000053,Joint Appropriations/Finance & Claims,General Government,,
MTL000046,member,2011-2012,49,upper,mt,Democratic,,,,,
MTL000046,committee member,2011-2012,,upper,mt,,MTC000004,Finance and Claims,,,
MTL000046,committee member,2011-2012,,upper,mt,,MTC000005,Highways and Transportation,,,
MTL000046,committee member,2011-2012,,upper,mt,,MTC000014,Natural Resources,,,
MTL000046,committee member,2011-2012,,upper,mt,,MTC000016,Rules,,,
MTL000046,committee member,2011-2012,,joint,mt,,MTC000035,Appropriations,General Government,,
MTL000047,member,2011-2012,46,upper,mt,Democratic,,,,,
MTL000047,committee member,2011-2012,,upper,mt,,MTC000004,Finance and Claims,,,
MTL000047,committee member,2011-2012,,upper,mt,,MTC000016,Rules,,,
MTL000047,committee member,2011-2012,,joint,mt,,MTC000038,Appropriations,Long-Range Planning,,
MTL000048,committee member,2017-2018,,lower,mt,,MTC000018,Agriculture,,,
MTL000048,member,2013-2014,16,upper,mt,Democratic,,,,,
MTL000048,committee member,2013-2014,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000048,committee member,2013-2014,,upper,mt,,MTC000004,Finance and Claims,,,
MTL000048,committee member,2013-2014,,joint,mt,,MTC000052,Joint Appropriations/Finance & Claims,Education,,
MTL000048,member,2011-2012,16,upper,mt,Democratic,,,,,
MTL000048,committee member,2011-2012,,upper,mt,,MTC000001,"Agriculture, Livestock, and Irrigation",,,
MTL000048,committee member,2011-2012,,upper,mt,,MTC000008,State Administration,,,
MTL000048,committee member,2011-2012,,upper,mt,,MTC000009,"Business, Labor, and Economic Affairs",,,
MTL000048,member,2015-2016,16,upper,mt,Democratic,,,,,
MTL000048,committee member,2015-2016,,upper,mt,,MTC000082,"Public Health, Welfare and Safety",,,
MTL000048,committee member,2015-2016,,joint,mt,,MTC000084,Joint Appropriations/Finance & Claims,Education,,
MTL000048,committee member,2015-2016,,upper,mt,,MTC000011,Ethics,,,
MTL000048,committee member,2015-2016,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000049,member,2013-2014,35,upper,mt,Republican,,,,,
MTL000049,committee member,2013-2014,,upper,mt,,MTC000013,Judiciary,,,
MTL000049,committee member,2013-2014,,upper,mt,,MTC000007,"Public Health, Welfare, and Safety",,,
MTL000049,committee member,2013-2014,,upper,mt,,MTC000016,Rules,,,
MTL000049,committee member,2013-2014,,upper,mt,,MTC000017,Taxation,,,
MTL000049,member,2011-2012,35,upper,mt,Republican,,,,,
MTL000049,committee member,2011-2012,,upper,mt,,MTC000006,Local Government,,,
MTL000049,committee member,2011-2012,,upper,mt,,MTC000012,Fish and Game,,,
MTL000049,committee member,2011-2012,,upper,mt,,MTC000017,Taxation,,,
MTL000049,member,2015-2016,68,lower,mt,Republican,,,,,
MTL000049,committee member,2015-2016,,lower,mt,,MTC000032,Rules,,,
MTL000049,committee member,2015-2016,,lower,mt,,MTC000024,State Administration,,,
MTL000049,committee member,2015-2016,,lower,mt,,MTC000029,Human Services,,,
MTL000050,member,2011-2012,2,upper,mt,Republican,,,,,
MTL000050,committee member,2011-2012,,upper,mt,,MTC000004,Finance and Claims,,,
MTL000050,committee member,2011-2012,,upper,mt,,MTC000005,Highways and Transportation,,,
MTL000050,committee member,2011-2012,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000050,committee member,2011-2012,,joint,mt,,MTC000037,Appropriations,"Judicial Branch, Law Enforcement,       and Justice",,
MTL000052,member,2013-2014,27,upper,mt,Republican,,,,,
MTL000052,committee member,2013-2014,,upper,mt,,MTC000009,"Business, Labor, and Economic Affairs",,,
MTL000052,committee member,2013-2014,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000052,committee member,2013-2014,,upper,mt,,MTC000011,Ethics,,,
MTL000052,committee member,2013-2014,,upper,mt,,MTC000005,Highways and Transportation,,,
MTL000052,member,2011-2012,53,lower,mt,Republican,,,,,
MTL000052,committee member,2011-2012,,lower,mt,,MTC000019,Business & Labor,,,
MTL000052,committee member,2011-2012,,lower,mt,,MTC000025,Transportation,,,
MTL000052,member,2015-2016,26,upper,mt,Republican,,,,,
MTL000052,committee member,2015-2016,,upper,mt,,MTC000083,"Business, Labor and Economic Affairs",,,
MTL000052,committee member,2015-2016,,upper,mt,,MTC000011,Ethics,,,
MTL000052,committee member,2015-2016,,upper,mt,,MTC000005,Highways and Transportation,,,
MTL000052,committee member,2015-2016,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000053,member,2013-2014,80,lower,mt,Republican,,,,,
MTL000053,committee member,2013-2014,,lower,mt,,MTC000031,Local Government,,,
MTL000053,committee member,2013-2014,,lower,mt,,MTC000024,State Administration,,,
MTL000053,committee member,2013-2014,,lower,mt,,MTC000025,Transportation,,,
MTL000053,committee member,2013-2014,,joint,mt,,MTC000061,Joint Appropriations/Finance & Claims,Redistricting,,
MTL000053,member,2011-2012,80,lower,mt,Republican,,,,,
MTL000053,committee member,2011-2012,,lower,mt,,MTC000022,Judiciary,,,
MTL000053,committee member,2011-2012,,lower,mt,,MTC000029,Human Services,,,
MTL000053,committee member,2011-2012,,lower,mt,,MTC000031,Local Government,,,
MTL000055,member,2011-2012,6,lower,mt,Republican,,,,,
MTL000055,committee member,2011-2012,,joint,mt,,MTC000035,Appropriations,General Government,,
MTL000055,committee member,2011-2012,,lower,mt,,MTC000026,Appropriations,,,
MTL000056,member,2011-2012,32,lower,mt,Democratic,,,,,
MTL000056,committee member,2011-2012,,joint,mt,,MTC000036,Appropriations,Health and Human Services,,
MTL000056,committee member,2011-2012,,lower,mt,,MTC000026,Appropriations,,,
MTL000058,member,2013-2014,1,lower,mt,Republican,,,,,
MTL000058,committee member,2013-2014,,lower,mt,,MTC000022,Judiciary,,,
MTL000058,committee member,2013-2014,,lower,mt,,MTC000060,Natural Resources,,,
MTL000058,member,2011-2012,1,lower,mt,Republican,,,,,
MTL000058,committee member,2011-2012,,lower,mt,,MTC000023,Natural Resources,,,
MTL000058,committee member,2011-2012,,lower,mt,,MTC000024,State Administration,,,
MTL000058,committee member,2011-2012,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000058,committee member,2011-2012,,lower,mt,,MTC000032,Rules,,,
MTL000058,member,2015-2016,1,lower,mt,Republican,,,,,
MTL000058,committee member,2015-2016,,lower,mt,,MTC000032,Rules,,,
MTL000058,committee member,2015-2016,,lower,mt,,MTC000069,Natural Resources,,,
MTL000058,committee member,2015-2016,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000058,committee member,2015-2016,,lower,mt,,MTC000022,Judiciary,,,
MTL000059,member,2013-2014,45,lower,mt,Republican,,,,,
MTL000059,committee member,2013-2014,,lower,mt,,MTC000019,Business & Labor,,,
MTL000059,committee member,2013-2014,,lower,mt,,MTC000028,"Federal Relations, Energy, and Telecommunications",,,
MTL000059,committee member,2013-2014,,lower,mt,,MTC000031,Local Government,,,
MTL000059,member,2011-2012,45,lower,mt,Republican,,,,,
MTL000059,committee member,2011-2012,,lower,mt,,MTC000019,Business & Labor,,,
MTL000059,committee member,2011-2012,,lower,mt,,MTC000025,Transportation,,,
MTL000059,committee member,2011-2012,,lower,mt,,MTC000031,Local Government,,,
MTL000059,member,2015-2016,40,lower,mt,Republican,,,,,
MTL000059,committee member,2015-2016,,lower,mt,,MTC000066,Business and Labor,,,
MTL000059,committee member,2015-2016,,lower,mt,,MTC000085,"Federal Relations, Energy, and Telecommunications",,,
MTL000059,committee member,2015-2016,,lower,mt,,MTC000031,Local Government,,,
MTL000061,member,2013-2014,59,lower,mt,Republican,,,,,
MTL000061,committee member,2013-2014,,joint,mt,,MTC000059,Joint Appropriations/Finance & Claims,Joint Select Committee on Pensions,,
MTL000061,committee member,2013-2014,,lower,mt,,MTC000018,Agriculture,,,
MTL000061,committee member,2013-2014,,lower,mt,,MTC000027,Education,,,
MTL000061,committee member,2013-2014,,lower,mt,,MTC000024,State Administration,,,
MTL000061,committee member,2013-2014,,joint,mt,,MTC000062,Joint Appropriations/Finance & Claims,Pensions,,
MTL000061,member,2011-2012,59,lower,mt,Republican,,,,,
MTL000061,committee member,2011-2012,,lower,mt,,MTC000018,Agriculture,,,
MTL000061,committee member,2011-2012,,lower,mt,,MTC000024,State Administration,,,
MTL000061,committee member,2011-2012,,lower,mt,,MTC000027,Education,,,
MTL000062,member,2013-2014,23,lower,mt,Democratic,,,,,
MTL000062,committee member,2013-2014,,lower,mt,,MTC000019,Business & Labor,,,
MTL000062,committee member,2013-2014,,lower,mt,,MTC000028,"Federal Relations, Energy, and Telecommunications",,,
MTL000062,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000062,committee member,2013-2014,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000062,member,2011-2012,23,lower,mt,Democratic,,,,,
MTL000062,committee member,2011-2012,,lower,mt,,MTC000019,Business & Labor,,,
MTL000062,committee member,2011-2012,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000062,committee member,2011-2012,,lower,mt,,MTC000028,"Federal Relations, Energy, and Telecommunications",,,
MTL000062,committee member,2011-2012,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000065,member,2013-2014,17,lower,mt,Republican,,,,,
MTL000065,committee member,2013-2014,,lower,mt,,MTC000018,Agriculture,,,
MTL000065,committee member,2013-2014,,lower,mt,,MTC000019,Business & Labor,,,
MTL000065,committee member,2013-2014,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000065,committee member,2013-2014,,lower,mt,,MTC000032,Rules,,,
MTL000065,committee member,2013-2014,,lower,mt,,MTC000025,Transportation,,,
MTL000065,member,2011-2012,17,lower,mt,Republican,,,,,
MTL000065,committee member,2011-2012,,lower,mt,,MTC000018,Agriculture,,,
MTL000065,committee member,2011-2012,,lower,mt,,MTC000019,Business & Labor,,,
MTL000065,committee member,2011-2012,,lower,mt,,MTC000027,Education,,,
MTL000065,member,2015-2016,17,lower,mt,Republican,,,,,
MTL000065,committee member,2015-2016,,lower,mt,,MTC000066,Business and Labor,,,
MTL000065,committee member,2015-2016,,lower,mt,,MTC000018,Agriculture,,,
MTL000065,committee member,2015-2016,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000065,committee member,2015-2016,,lower,mt,,MTC000025,Transportation,,,
MTL000070,member,2013-2014,26,upper,mt,Democratic,,,,,
MTL000070,committee member,2013-2014,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000070,committee member,2013-2014,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000070,committee member,2013-2014,,upper,mt,,MTC000013,Judiciary,,,
MTL000070,committee member,2013-2014,,upper,mt,,MTC000016,Rules,,,
MTL000070,member,2011-2012,51,lower,mt,Democratic,,,,,
MTL000070,committee member,2011-2012,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000070,committee member,2011-2012,,lower,mt,,MTC000022,Judiciary,,,
MTL000070,committee member,2011-2012,,lower,mt,,MTC000028,"Federal Relations, Energy, and Telecommunications",,,
MTL000070,member,2015-2016,25,upper,mt,Democratic,,,,,
MTL000070,committee member,2015-2016,,upper,mt,,MTC000008,State Administration,,,
MTL000070,committee member,2015-2016,,upper,mt,,MTC000013,Judiciary,,,
MTL000070,committee member,2015-2016,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000071,member,2013-2014,100,lower,mt,Republican,,,,,
MTL000071,committee member,2013-2014,,joint,mt,,MTC000053,Joint Appropriations/Finance & Claims,General Government,,
MTL000071,committee member,2013-2014,,lower,mt,,MTC000026,Appropriations,,,
MTL000071,committee member,2013-2014,,lower,mt,,MTC000032,Rules,,,
MTL000071,member,2011-2012,100,lower,mt,Republican,,,,,
MTL000071,committee member,2011-2012,,joint,mt,,MTC000035,Appropriations,General Government,,
MTL000071,committee member,2011-2012,,lower,mt,,MTC000026,Appropriations,,,
MTL000073,member,2011-2012,61,lower,mt,Republican,,,,,
MTL000073,committee member,2011-2012,,joint,mt,,MTC000036,Appropriations,Health and Human Services,,
MTL000073,committee member,2011-2012,,lower,mt,,MTC000026,Appropriations,,,
MTL000073,committee member,2011-2012,,lower,mt,,MTC000032,Rules,,,
MTL000074,member,2011-2012,16,lower,mt,Republican,,,,,
MTL000074,committee member,2011-2012,,lower,mt,,MTC000018,Agriculture,,,
MTL000074,committee member,2011-2012,,lower,mt,,MTC000019,Business & Labor,,,
MTL000074,committee member,2011-2012,,lower,mt,,MTC000027,Education,,,
MTL000075,member,2013-2014,20,lower,mt,Republican,,,,,
MTL000075,committee member,2013-2014,,lower,mt,,MTC000019,Business & Labor,,,
MTL000075,committee member,2013-2014,,lower,mt,,MTC000031,Local Government,,,
MTL000075,committee member,2013-2014,,lower,mt,,MTC000060,Natural Resources,,,
MTL000075,committee member,2013-2014,,joint,mt,,MTC000061,Joint Appropriations/Finance & Claims,Redistricting,,
MTL000075,member,2011-2012,20,lower,mt,Republican,,,,,
MTL000075,committee member,2011-2012,,lower,mt,,MTC000018,Agriculture,,,
MTL000075,committee member,2011-2012,,lower,mt,,MTC000029,Human Services,,,
MTL000075,committee member,2011-2012,,lower,mt,,MTC000032,Rules,,,
MTL000075,committee member,2011-2012,,lower,mt,,MTC000033,Taxation,,,
MTL000075,member,2015-2016,20,lower,mt,Republican,,,,,
MTL000075,committee member,2015-2016,,lower,mt,,MTC000066,Business and Labor,,,
MTL000075,committee member,2015-2016,,lower,mt,,MTC000069,Natural Resources,,,
MTL000075,committee member,2015-2016,,lower,mt,,MTC000031,Local Government,,,
MTL000077,member,2011-2012,91,lower,mt,Democratic,,,,,
MTL000077,committee member,2011-2012,,lower,mt,,MTC000018,Agriculture,,,
MTL000077,committee member,2011-2012,,lower,mt,,MTC000019,Business & Labor,,,
MTL000077,committee member,2011-2012,,lower,mt,,MTC000029,Human Services,,,
MTL000078,member,2013-2014,78,lower,mt,Republican,,,,,
MTL000078,committee member,2013-2014,,joint,mt,,MTC000055,Joint Appropriations/Finance & Claims,"Judicial Branch, Law Enforcement, and Justice",,
MTL000078,committee member,2013-2014,,lower,mt,,MTC000026,Appropriations,,,
MTL000078,member,2011-2012,78,lower,mt,Republican,,,,,
MTL000078,committee member,2011-2012,,joint,mt,,MTC000037,Appropriations,"Judicial Branch, Law Enforcement,       and Justice",,
MTL000078,committee member,2011-2012,,lower,mt,,MTC000026,Appropriations,,,
MTL000080,member,2011-2012,77,lower,mt,Republican,,,,,
MTL000080,committee member,2011-2012,,lower,mt,,MTC000018,Agriculture,,,
MTL000080,committee member,2011-2012,,lower,mt,,MTC000023,Natural Resources,,,
MTL000080,committee member,2011-2012,,lower,mt,,MTC000033,Taxation,,,
MTL000081,member,2011-2012,99,lower,mt,Democratic,,,,,
MTL000081,committee member,2011-2012,,lower,mt,,MTC000023,Natural Resources,,,
